DownloadTimeStamp,UTC_TimeStamp,Local_TimeStamp,Unix_Time,Metric,Temperature,Precipitation_inches,Relative_Humidity,Cloud_Cover,WindSpeed10mAbove_mph,SurfacePressure_millibars, WindDirection_degrees
1709164823,02/21/2024 9:00 PM,02/21/2024 2:00 PM,1708549200,false,39.30,0.00,89.2,100,5.40,867.1,321.2
1709164823,02/21/2024 10:00 PM,02/21/2024 3:00 PM,1708552800,false,40.20,0.00,87.6,100,1.00,867.6,356.5
1709164823,02/21/2024 11:00 PM,02/21/2024 4:00 PM,1708556400,false,40.10,0.00,85.8,100,5.00,868.1,324.5
1709164823,02/22/2024 12:00 AM,02/21/2024 5:00 PM,1708560000,false,40.30,0.00,85.1,100,2.40,868.8,32.3
1709164823,02/22/2024 1:00 AM,02/21/2024 6:00 PM,1708563600,false,39.90,0.00,85.8,100,3.50,869.6,124.4
1709164823,02/22/2024 2:00 AM,02/21/2024 7:00 PM,1708567200,false,39.90,0.00,85.5,89,1.30,870.5,114.9
1709164823,02/22/2024 3:00 AM,02/21/2024 8:00 PM,1708570800,false,39.40,0.00,88.3,49,2.50,870.7,116.7
1709164823,02/22/2024 4:00 AM,02/21/2024 9:00 PM,1708574400,false,38.50,0.01,88.3,42,4.90,871.3,118.8
1709164823,02/22/2024 5:00 AM,02/21/2024 10:00 PM,1708578000,false,37.50,0.04,92.1,99,3.50,872,30.7
1709164823,02/22/2024 6:00 AM,02/21/2024 11:00 PM,1708581600,false,32.90,0.08,94.2,99,3.00,872.8,10.1
1709164823,02/22/2024 7:00 AM,02/22/2024 12:00 AM,1708585200,false,33.50,0.02,98.3,100,1.70,872.5,159
1709164823,02/22/2024 8:00 AM,02/22/2024 1:00 AM,1708588800,false,34.00,0.00,95.5,95,2.00,873,174.1
1709164823,02/22/2024 9:00 AM,02/22/2024 2:00 AM,1708592400,false,34.00,0.00,97,97,1.60,873.5,154.4
1709164823,02/22/2024 10:00 AM,02/22/2024 3:00 AM,1708596000,false,34.30,0.00,97.7,99,1.40,873.6,87.1
1709164823,02/22/2024 11:00 AM,02/22/2024 4:00 AM,1708599600,false,34.30,0.00,97.4,100,2.20,873.7,96.4
1709164823,02/22/2024 12:00 PM,02/22/2024 5:00 AM,1708603200,false,35.00,0.00,95.9,95,1.80,873.9,137.6
1709164823,02/22/2024 1:00 PM,02/22/2024 6:00 AM,1708606800,false,35.40,0.00,95.6,63,2.30,874,178.2
1709164823,02/22/2024 2:00 PM,02/22/2024 7:00 AM,1708610400,false,34.80,0.00,96.5,28,3.50,874.5,332.9
1709164823,02/22/2024 3:00 PM,02/22/2024 8:00 AM,1708614000,false,35.20,0.00,96.6,57,2.90,875.4,188
1709164823,02/22/2024 4:00 PM,02/22/2024 9:00 AM,1708617600,false,36.80,0.00,96.3,76,1.60,876,355.5
1709164823,02/22/2024 5:00 PM,02/22/2024 10:00 AM,1708621200,false,40.10,0.00,89.5,37,4.50,876.6,228.7
1709164823,02/22/2024 6:00 PM,02/22/2024 11:00 AM,1708624800,false,41.80,0.00,84.4,29,2.60,877,170.6
1709164823,02/22/2024 7:00 PM,02/22/2024 12:00 PM,1708628400,false,43.20,0.00,77.4,62,2.60,877.4,266.4
1709164823,02/22/2024 8:00 PM,02/22/2024 1:00 PM,1708632000,false,42.70,0.00,77.8,63,5.30,876.9,350.4
1709164823,02/22/2024 9:00 PM,02/22/2024 2:00 PM,1708635600,false,42.70,0.00,77.8,67,8.70,876.5,17.2
1709164823,02/22/2024 10:00 PM,02/22/2024 3:00 PM,1708639200,false,44.80,0.00,68.3,68,5.30,876.5,7.8
1709164823,02/22/2024 11:00 PM,02/22/2024 4:00 PM,1708642800,false,46.70,0.00,61.1,50,4.30,876.5,338.1
1709164823,02/23/2024 12:00 AM,02/22/2024 5:00 PM,1708646400,false,46.20,0.00,62,22,4.20,876.3,300.3
1709164823,02/23/2024 1:00 AM,02/22/2024 6:00 PM,1708650000,false,44.40,0.00,65,13,3.70,876.5,18.6
1709164823,02/23/2024 2:00 AM,02/22/2024 7:00 PM,1708653600,false,42.00,0.00,69.8,2,2.10,876.7,87.3
1709164823,02/23/2024 3:00 AM,02/22/2024 8:00 PM,1708657200,false,40.30,0.00,71.4,0,1.90,876.7,115
1709164823,02/23/2024 4:00 AM,02/22/2024 9:00 PM,1708660800,false,38.90,0.00,70.3,0,3.20,876.9,98.4
1709164823,02/23/2024 5:00 AM,02/22/2024 10:00 PM,1708664400,false,37.60,0.00,70.5,0,2.40,877.4,178.9
1709164823,02/23/2024 6:00 AM,02/22/2024 11:00 PM,1708668000,false,36.70,0.00,73.2,0,3.20,877.6,122.8
1709164823,02/23/2024 7:00 AM,02/23/2024 12:00 AM,1708671600,false,34.60,0.00,78,0,2.60,877.9,172.3
1709164823,02/23/2024 8:00 AM,02/23/2024 1:00 AM,1708675200,false,34.80,0.00,75.5,0,2.80,877.7,133.4
1709164823,02/23/2024 9:00 AM,02/23/2024 2:00 AM,1708678800,false,33.80,0.00,77.4,0,2.90,877.8,155.9
1709164823,02/23/2024 10:00 AM,02/23/2024 3:00 AM,1708682400,false,32.40,0.00,79.8,0,2.80,877.7,10.4
1709164823,02/23/2024 11:00 AM,02/23/2024 4:00 AM,1708686000,false,32.30,0.00,82.7,0,3.40,877.8,230.5
1709164823,02/23/2024 12:00 PM,02/23/2024 5:00 AM,1708689600,false,31.60,0.00,81,1,3.50,877.8,17.7
1709164823,02/23/2024 1:00 PM,02/23/2024 6:00 AM,1708693200,false,32.10,0.00,80.2,0,3.60,878,331.7
1709164823,02/23/2024 2:00 PM,02/23/2024 7:00 AM,1708696800,false,31.70,0.00,77.8,0,3.80,877.9,306.8
1709164823,02/23/2024 3:00 PM,02/23/2024 8:00 AM,1708700400,false,33.20,0.00,79.3,1,2.20,878.4,337.9
1709164823,02/23/2024 4:00 PM,02/23/2024 9:00 AM,1708704000,false,36.60,0.00,75,0,1.90,878.7,295.8
1709164823,02/23/2024 5:00 PM,02/23/2024 10:00 AM,1708707600,false,40.80,0.00,65.4,0,1.50,878.9,250.6
1709164823,02/23/2024 6:00 PM,02/23/2024 11:00 AM,1708711200,false,43.80,0.00,59.3,3,0.50,878.9,296.1
1709164823,02/23/2024 7:00 PM,02/23/2024 12:00 PM,1708714800,false,45.60,0.00,56.9,6,2.20,878.8,318.9
1709164823,02/23/2024 8:00 PM,02/23/2024 1:00 PM,1708718400,false,47.00,0.00,53.5,17,3.50,878.2,314.8
1709164823,02/23/2024 9:00 PM,02/23/2024 2:00 PM,1708722000,false,48.30,0.00,47.6,18,5.30,877.5,332.4
1709164823,02/23/2024 10:00 PM,02/23/2024 3:00 PM,1708725600,false,49.00,0.00,43.4,7,5.00,876.7,341
1709164823,02/23/2024 11:00 PM,02/23/2024 4:00 PM,1708729200,false,49.10,0.00,43.8,2,5.10,876.4,342
1709164823,02/24/2024 12:00 AM,02/23/2024 5:00 PM,1708732800,false,48.30,0.00,44.5,1,4.20,876.4,7
1709164823,02/24/2024 1:00 AM,02/23/2024 6:00 PM,1708736400,false,45.80,0.00,48.6,1,3.60,875.8,27.3
1709164823,02/24/2024 2:00 AM,02/23/2024 7:00 PM,1708740000,false,43.30,0.00,53.8,0,4.50,876,41
1709164823,02/24/2024 3:00 AM,02/23/2024 8:00 PM,1708743600,false,41.20,0.00,60,11,2.60,876,343.9
1709164823,02/24/2024 4:00 AM,02/23/2024 9:00 PM,1708747200,false,40.10,0.00,59.2,14,2.10,875.7,84.7
1709164823,02/24/2024 5:00 AM,02/23/2024 10:00 PM,1708750800,false,39.80,0.00,54.9,51,2.50,875.7,156.6
1709164823,02/24/2024 6:00 AM,02/23/2024 11:00 PM,1708754400,false,36.60,0.00,69.2,4,3.40,875.4,240
1709164823,02/24/2024 7:00 AM,02/24/2024 12:00 AM,1708758000,false,35.60,0.00,72.3,0,2.70,875.4,305.4
1709164823,02/24/2024 8:00 AM,02/24/2024 1:00 AM,1708761600,false,34.70,0.00,69.5,0,2.10,875.2,291.1
1709164823,02/24/2024 9:00 AM,02/24/2024 2:00 AM,1708765200,false,33.60,0.00,72.2,18,3.30,874.9,175.3
1709164823,02/24/2024 10:00 AM,02/24/2024 3:00 AM,1708768800,false,33.50,0.00,72,69,4.10,874.6,216.4
1709164823,02/24/2024 11:00 AM,02/24/2024 4:00 AM,1708772400,false,32.40,0.00,74.8,40,3.00,874.6,329
1709164823,02/24/2024 12:00 PM,02/24/2024 5:00 AM,1708776000,false,31.80,0.00,75,10,4.40,874.3,240.6
1709164823,02/24/2024 1:00 PM,02/24/2024 6:00 AM,1708779600,false,31.60,0.00,75.6,0,3.00,874.3,199.4
1709164823,02/24/2024 2:00 PM,02/24/2024 7:00 AM,1708783200,false,31.80,0.00,76.6,0,4.00,874,323.9
1709164823,02/24/2024 3:00 PM,02/24/2024 8:00 AM,1708786800,false,32.20,0.00,76.5,0,3.50,874.2,165.6
1709164823,02/24/2024 4:00 PM,02/24/2024 9:00 AM,1708790400,false,38.90,0.00,64.3,3,4.00,874.4,187.4
1709164823,02/24/2024 5:00 PM,02/24/2024 10:00 AM,1708794000,false,43.30,0.00,54.5,0,4.30,874,166.5
1709164823,02/24/2024 6:00 PM,02/24/2024 11:00 AM,1708797600,false,46.80,0.00,46.3,56,4.60,873.4,194.5
1709164823,02/24/2024 7:00 PM,02/24/2024 12:00 PM,1708801200,false,49.10,0.00,43.3,99,3.80,873.1,212.7
1709164823,02/24/2024 8:00 PM,02/24/2024 1:00 PM,1708804800,false,51.00,0.00,39.9,23,5.30,872.5,209.5
1709164823,02/24/2024 9:00 PM,02/24/2024 2:00 PM,1708808400,false,52.20,0.00,36.8,0,4.10,871.8,270.5
1709164823,02/24/2024 10:00 PM,02/24/2024 3:00 PM,1708812000,false,52.60,0.00,40.4,0,5.40,871.2,327.3
1709164823,02/24/2024 11:00 PM,02/24/2024 4:00 PM,1708815600,false,53.30,0.00,39.1,0,4.80,870.7,338.7
1709164823,02/25/2024 12:00 AM,02/24/2024 5:00 PM,1708819200,false,52.50,0.00,40.3,0,2.90,870.3,350.4
1709164823,02/25/2024 1:00 AM,02/24/2024 6:00 PM,1708822800,false,49.90,0.00,44.8,0,1.70,870,352.5
1709164823,02/25/2024 2:00 AM,02/24/2024 7:00 PM,1708826400,false,46.10,0.00,52.3,1,1.70,869.8,11.1
1709164823,02/25/2024 3:00 AM,02/24/2024 8:00 PM,1708830000,false,44.20,0.00,50.2,3,4.10,869.6,138.3
1709164823,02/25/2024 4:00 AM,02/24/2024 9:00 PM,1708833600,false,42.80,0.00,49.5,3,3.20,869.7,91
1709164823,02/25/2024 5:00 AM,02/24/2024 10:00 PM,1708837200,false,41.10,0.00,55,2,2.30,869.7,69.8
1709164823,02/25/2024 6:00 AM,02/24/2024 11:00 PM,1708840800,false,38.90,0.00,57,0,3.10,869.8,121.8
1709164823,02/25/2024 7:00 AM,02/25/2024 12:00 AM,1708844400,false,38.80,0.00,55.2,0,3.90,869.5,90.1
1709164823,02/25/2024 8:00 AM,02/25/2024 1:00 AM,1708848000,false,39.10,0.00,51.7,0,3.30,869.4,38.7
1709164823,02/25/2024 9:00 AM,02/25/2024 2:00 AM,1708851600,false,39.30,0.00,51.1,0,4.40,869.1,30.7
1709164823,02/25/2024 10:00 AM,02/25/2024 3:00 AM,1708855200,false,38.00,0.00,50.9,0,3.80,868.7,35.1
1709164823,02/25/2024 11:00 AM,02/25/2024 4:00 AM,1708858800,false,37.20,0.00,51.5,0,3.00,868.8,22.6
1709164823,02/25/2024 12:00 PM,02/25/2024 5:00 AM,1708862400,false,37.80,0.00,49.8,0,3.10,868.7,50.5
1709164823,02/25/2024 1:00 PM,02/25/2024 6:00 AM,1708866000,false,37.90,0.00,51.1,0,2.90,869,97.3
1709164823,02/25/2024 2:00 PM,02/25/2024 7:00 AM,1708869600,false,36.60,0.00,57.9,0,2.40,869,125.9
1709164823,02/25/2024 3:00 PM,02/25/2024 8:00 AM,1708873200,false,38.40,0.00,54.6,0,3.00,869.4,196
1709164823,02/25/2024 4:00 PM,02/25/2024 9:00 AM,1708876800,false,46.50,0.00,41.9,0,1.90,869.8,50.2
1709164823,02/25/2024 5:00 PM,02/25/2024 10:00 AM,1708880400,false,50.20,0.00,37,0,2.10,870,190.8
1709164823,02/25/2024 6:00 PM,02/25/2024 11:00 AM,1708884000,false,52.40,0.00,36.5,0,2.30,869.6,153.2
1709164823,02/25/2024 7:00 PM,02/25/2024 12:00 PM,1708887600,false,56.20,0.00,33.1,0,6.10,869,201.3
1709164823,02/25/2024 8:00 PM,02/25/2024 1:00 PM,1708891200,false,58.00,0.00,29.7,0,5.50,867.9,206.3
1709164823,02/25/2024 9:00 PM,02/25/2024 2:00 PM,1708894800,false,59.40,0.00,27.8,0,5.40,867,228
1709164823,02/25/2024 10:00 PM,02/25/2024 3:00 PM,1708898400,false,59.90,0.00,28.9,0,6.30,866.3,257.1
1709164823,02/25/2024 11:00 PM,02/25/2024 4:00 PM,1708902000,false,60.00,0.00,29.1,0,5.20,866,279.4
1709164823,02/26/2024 12:00 AM,02/25/2024 5:00 PM,1708905600,false,59.50,0.00,29,0,3.90,865.3,324.2
1709164823,02/26/2024 1:00 AM,02/25/2024 6:00 PM,1708909200,false,57.30,0.00,30.9,0,2.10,865.1,56.4
1709164823,02/26/2024 2:00 AM,02/25/2024 7:00 PM,1708912800,false,52.30,0.00,37.4,0,3.80,864.7,60
1709164823,02/26/2024 3:00 AM,02/25/2024 8:00 PM,1708916400,false,52.50,0.00,34.3,8,4.90,864.4,138
1709164823,02/26/2024 4:00 AM,02/25/2024 9:00 PM,1708920000,false,50.80,0.00,34.5,100,4.60,863.9,142.6
1709164823,02/26/2024 5:00 AM,02/25/2024 10:00 PM,1708923600,false,49.20,0.00,39,96,3.30,863.6,203.2
1709164823,02/26/2024 6:00 AM,02/25/2024 11:00 PM,1708927200,false,48.80,0.00,40.8,84,7.50,863.5,276
1709164823,02/26/2024 7:00 AM,02/26/2024 12:00 AM,1708930800,false,49.60,0.00,40.1,100,10.90,863.3,189
1709164823,02/26/2024 8:00 AM,02/26/2024 1:00 AM,1708934400,false,50.10,0.00,41.2,10,8.70,862.8,268.6
1709164823,02/26/2024 9:00 AM,02/26/2024 2:00 AM,1708938000,false,50.20,0.00,42.6,52,9.00,862.5,308.1
1709164823,02/26/2024 10:00 AM,02/26/2024 3:00 AM,1708941600,false,49.80,0.00,44.4,25,8.70,862.4,175.9
1709164823,02/26/2024 11:00 AM,02/26/2024 4:00 AM,1708945200,false,47.00,0.00,49.4,6,6.20,862.3,11.9
1709164823,02/26/2024 12:00 PM,02/26/2024 5:00 AM,1708948800,false,45.50,0.00,54.6,28,4.80,862.3,42.5
1709164823,02/26/2024 1:00 PM,02/26/2024 6:00 AM,1708952400,false,46.20,0.00,49.8,97,4.50,861.8,98.8
1709164823,02/26/2024 2:00 PM,02/26/2024 7:00 AM,1708956000,false,47.20,0.00,46.7,93,8.30,861.6,163.7
1709164823,02/26/2024 3:00 PM,02/26/2024 8:00 AM,1708959600,false,47.30,0.00,45.3,31,13.00,861.7,179.1
1709164823,02/26/2024 4:00 PM,02/26/2024 9:00 AM,1708963200,false,51.50,0.00,40.7,0,11.80,861.5,173.8
1709164823,02/26/2024 5:00 PM,02/26/2024 10:00 AM,1708966800,false,52.20,0.00,40,1,12.90,861.2,191.1
1709164823,02/26/2024 6:00 PM,02/26/2024 11:00 AM,1708970400,false,53.10,0.00,40.2,99,12.00,860.7,191.9
1709164823,02/26/2024 7:00 PM,02/26/2024 12:00 PM,1708974000,false,55.30,0.00,39.5,100,13.90,860,174.8
1709164823,02/26/2024 8:00 PM,02/26/2024 1:00 PM,1708977600,false,55.60,0.00,33.8,100,12.90,858.8,227.9
1709164823,02/26/2024 9:00 PM,02/26/2024 2:00 PM,1708981200,false,58.00,0.00,28.5,100,10.00,857.7,259.4
1709164823,02/26/2024 10:00 PM,02/26/2024 3:00 PM,1708984800,false,55.20,0.00,34,100,13.50,856.6,261.3
1709164823,02/26/2024 11:00 PM,02/26/2024 4:00 PM,1708988400,false,54.50,0.00,35.3,100,14.20,856.1,241.2
1709164823,02/27/2024 12:00 AM,02/26/2024 5:00 PM,1708992000,false,54.10,0.00,36.4,99,9.40,854.7,219.9
1709164823,02/27/2024 1:00 AM,02/26/2024 6:00 PM,1708995600,false,53.10,0.00,41,100,5.30,854.3,268.9
1709164823,02/27/2024 2:00 AM,02/26/2024 7:00 PM,1708999200,false,52.30,0.00,39.1,100,7.70,853.9,256
1709164823,02/27/2024 3:00 AM,02/26/2024 8:00 PM,1709002800,false,50.70,0.00,44.6,100,14.70,854.3,290.5
1709164823,02/27/2024 4:00 AM,02/26/2024 9:00 PM,1709006400,false,42.60,0.00,71.8,100,18.40,855.2,340.4
1709164823,02/27/2024 5:00 AM,02/26/2024 10:00 PM,1709010000,false,37.00,0.01,83.2,100,13.00,856.4,358.5
1709164823,02/27/2024 6:00 AM,02/26/2024 11:00 PM,1709013600,false,32.70,0.04,84.8,100,11.70,857.8,350.8
1709164823,02/27/2024 7:00 AM,02/27/2024 12:00 AM,1709017200,false,29.80,0.05,93.9,100,4.80,858.8,338.4
1709164823,02/27/2024 8:00 AM,02/27/2024 1:00 AM,1709020800,false,30.30,0.06,93,100,3.60,859.7,48.9
1709164823,02/27/2024 9:00 AM,02/27/2024 2:00 AM,1709024400,false,30.10,0.01,86.6,100,7.30,860.1,25.1
1709164823,02/27/2024 10:00 AM,02/27/2024 3:00 AM,1709028000,false,27.90,0.02,95.6,100,4.10,860.5,101.3
1709164823,02/27/2024 11:00 AM,02/27/2024 4:00 AM,1709031600,false,28.80,0.00,94.1,100,3.50,860.5,149.4
1709164823,02/27/2024 12:00 PM,02/27/2024 5:00 AM,1709035200,false,29.70,0.00,85.2,100,2.50,861.1,284
1709164823,02/27/2024 1:00 PM,02/27/2024 6:00 AM,1709038800,false,29.60,0.00,70.1,99,7.60,861.8,338.4
1709164823,02/27/2024 2:00 PM,02/27/2024 7:00 AM,1709042400,false,28.70,0.00,67.3,100,5.60,862.6,324
1709164823,02/27/2024 3:00 PM,02/27/2024 8:00 AM,1709046000,false,29.10,0.00,65.9,100,10.20,863.9,303.1
1709164823,02/27/2024 4:00 PM,02/27/2024 9:00 AM,1709049600,false,28.70,0.00,61.8,98,15.10,865.1,288
1709164823,02/27/2024 5:00 PM,02/27/2024 10:00 AM,1709053200,false,29.30,0.00,61.4,98,18.90,866.2,294.7
1709164823,02/27/2024 6:00 PM,02/27/2024 11:00 AM,1709056800,false,30.30,0.00,54,94,16.40,867.2,293.9
1709164823,02/27/2024 7:00 PM,02/27/2024 12:00 PM,1709060400,false,31.60,0.00,45.7,100,15.90,868,292.6
1709164823,02/27/2024 8:00 PM,02/27/2024 1:00 PM,1709064000,false,31.50,0.00,45.5,100,19.00,868.3,279.3
1709164823,02/27/2024 9:00 PM,02/27/2024 2:00 PM,1709067600,false,31.00,0.00,54.5,100,17.30,868.6,286.4
1709164823,02/27/2024 10:00 PM,02/27/2024 3:00 PM,1709071200,false,31.50,0.00,47.8,100,15.30,869.1,293.6
1709164823,02/27/2024 11:00 PM,02/27/2024 4:00 PM,1709074800,false,31.00,0.00,60.2,100,10.30,869.7,288.9
1709164823,02/28/2024 12:00 AM,02/27/2024 5:00 PM,1709078400,false,30.50,0.00,62,96,10.40,870.4,286.8
1709164823,02/28/2024 1:00 AM,02/27/2024 6:00 PM,1709082000,false,31.50,0.00,50.9,87,9.40,871,283.1
1709164823,02/28/2024 2:00 AM,02/27/2024 7:00 PM,1709085600,false,30.70,0.00,52.4,100,3.50,871.3,274.9
1709164823,02/28/2024 3:00 AM,02/27/2024 8:00 PM,1709089200,false,29.80,0.00,55.9,86,1.20,871.7,185.8
1709164823,02/28/2024 4:00 AM,02/27/2024 9:00 PM,1709092800,false,29.80,0.00,55.1,58,2.80,872.3,205.8
1709164823,02/28/2024 5:00 AM,02/27/2024 10:00 PM,1709096400,false,29.40,0.00,53,42,3.30,872.7,160.7
1709164823,02/28/2024 6:00 AM,02/27/2024 11:00 PM,1709100000,false,28.40,0.00,55.1,17,4.40,873,137.6
1709164823,02/28/2024 7:00 AM,02/28/2024 12:00 AM,1709103600,false,27.20,0.00,60.5,26,3.90,873.2,146
1709164823,02/28/2024 8:00 AM,02/28/2024 1:00 AM,1709107200,false,26.60,0.00,61.8,0,2.70,873.4,177.4
1709164823,02/28/2024 9:00 AM,02/28/2024 2:00 AM,1709110800,false,26.10,0.00,63.2,0,3.00,873.6,83.2
1709164823,02/28/2024 10:00 AM,02/28/2024 3:00 AM,1709114400,false,25.70,0.00,63.3,0,3.70,873.6,154.4
1709164823,02/28/2024 11:00 AM,02/28/2024 4:00 AM,1709118000,false,25.20,0.00,63.2,0,4.30,874,152.7
1709164823,02/28/2024 12:00 PM,02/28/2024 5:00 AM,1709121600,false,25.10,0.00,61.5,0,4.60,873.8,167.5
1709164823,02/28/2024 1:00 PM,02/28/2024 6:00 AM,1709125200,false,24.70,0.00,61.2,0,4.20,873.8,206.6
1709164823,02/28/2024 2:00 PM,02/28/2024 7:00 AM,1709128800,false,25.50,0.00,58,0,1.00,873.9,335.2
1709164823,02/28/2024 3:00 PM,02/28/2024 8:00 AM,1709132400,false,27.30,0.00,58.7,3,3.00,874.5,170.6
1709164823,02/28/2024 4:00 PM,02/28/2024 9:00 AM,1709136000,false,32.00,0.00,53.1,33,3.60,874.4,137.1
1709164823,02/28/2024 5:00 PM,02/28/2024 10:00 AM,1709139600,false,34.50,0.00,46.4,6,3.70,874.3,192.8
1709164823,02/28/2024 6:00 PM,02/28/2024 11:00 AM,1709143200,false,38.20,0.00,41.1,4,2.00,874.1,12
1709164823,02/28/2024 7:00 PM,02/28/2024 12:00 PM,1709146800,false,40.30,0.00,38.7,15,3.20,873.7,192.2
1709164823,02/28/2024 8:00 PM,02/28/2024 1:00 PM,1709150400,false,42.30,0.00,36.3,11,4.40,872.6,229.8
1709164823,02/28/2024 9:00 PM,02/28/2024 2:00 PM,1709154000,false,44.60,0.00,33.4,5,3.90,871.9,226.1
1709164823,02/28/2024 10:00 PM,02/28/2024 3:00 PM,1709157600,false,45.10,0.00,32.3,1,4.60,871.1,207.5
1709164823,02/28/2024 11:00 PM,02/28/2024 4:00 PM,1709161200,false,44.80,0.00,33.3,2,2.30,861,230.4
