Rssi,Device,Hive_Position,Unix_Time,Sample,Battery,Temperature,Humidity,Scaled_Weight,Weight_Scale_Factor,Weight,w1,w3,w2,w4
0,47:20:22,Lower Brood,1689901243,4742,97.0,94.85,nan,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689901247,4747,96.0,94.83,nan,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689901248,4748,97.0,94.85,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689901251,2482,87.0,86.25,54.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689901253,4752,97.0,94.83,nan,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689901255,4755,97.0,94.83,nan,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689901259,4760,96.0,94.83,nan,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689901260,4761,96.0,94.83,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689901268,2487,86.0,86.46,54.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689901269,2488,87.0,86.46,54.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689901280,2479,87.0,86.16,54.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689901282,4739,92.0,94.85,nan,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689901295,4765,97.0,94.85,nan,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689901297,4768,97.0,94.87,nan,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689901298,4773,97.0,94.91,nan,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689901299,4774,97.0,94.87,nan,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689901310,4778,97.0,94.87,nan,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689901312,4781,97.0,94.87,nan,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689901313,4786,97.0,94.92,nan,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689901314,4787,97.0,94.87,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689901461,17224,33.0,91.02,55.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689901462,17225,36.0,91.0,57.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689901468,17229,34.0,91.0,57.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689901470,17232,33.0,91.04,57.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689901476,17235,33.0,91.05,57.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689901477,17236,37.0,91.05,57.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689901484,17216,26.0,91.04,57.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689901485,17217,36.0,91.0,57.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689901488,17221,36.0,90.98,57.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689901514,0,45.0,91.07,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689901517,4,39.0,92.44,58.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689902241,4788,97.0,95.34,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689904868,2489,88.0,85.46,54.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689905117,8,39.0,92.31,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689905118,9,38.0,92.11,58.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689905841,4789,98.0,95.36,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689908468,2490,87.0,82.52,53.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689908717,10,38.0,91.54,59.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689909441,4790,98.0,95.57,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689912068,2491,86.0,79.32,52.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689912317,11,37.0,90.75,59.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689913041,4791,98.0,95.34,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689915668,2492,86.0,76.47,53.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689915917,12,37.0,90.73,59.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689916641,4792,98.0,95.32,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689919268,2493,86.0,76.53,51.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689919517,13,37.0,90.68,59.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689920241,4793,98.0,94.83,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689922868,2494,87.0,80.22,41.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689923117,14,37.0,90.42,59.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689923841,4794,98.0,94.6,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689926468,2495,86.0,79.91,39.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689926717,15,36.0,90.32,59.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689927441,4795,98.0,94.65,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689930068,2496,86.0,77.37,47.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689930317,16,36.0,89.72,59.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689931041,4796,98.0,94.31,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689933668,2497,85.0,73.84,55.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689933917,17,36.0,89.92,59.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689934641,4797,98.0,94.01,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689937268,2498,84.0,70.28,60.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689937517,18,35.0,89.27,59.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689938241,4798,98.0,93.61,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689940868,2499,84.0,67.67,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689941117,19,35.0,88.68,59.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689941841,4799,98.0,93.72,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689944468,2500,83.0,66.34,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689944717,20,36.0,89.72,60.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689945441,4800,98.0,93.41,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689948068,2501,83.0,68.25,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689948317,21,38.0,92.58,60.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689949041,4801,98.0,93.43,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689951668,2502,85.0,73.84,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689951917,22,40.0,94.46,60.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689952641,4802,98.0,93.75,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689955268,2503,87.0,86.21,54.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689955517,23,41.0,95.32,60.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689956241,4803,98.0,94.19,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689958868,2504,88.0,90.39,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689958929,2509,88.0,90.48,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689958930,2508,88.0,90.44,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689958989,2510,88.0,90.57,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689959049,2511,88.0,90.66,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689959109,2512,88.0,90.69,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689959117,24,41.0,95.7,59.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689959169,2513,88.0,90.77,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689959229,2514,88.0,90.86,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689959289,2515,88.0,91.0,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689959349,2516,88.0,91.05,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689959409,2517,88.0,91.2,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689959469,2518,88.0,91.29,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689959529,2519,88.0,91.36,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689959589,2520,88.0,91.5,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689959649,2521,88.0,91.63,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689959709,2522,88.0,91.76,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689959769,2523,88.0,91.85,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689959829,2524,88.0,92.04,43.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689959841,4804,98.0,94.92,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689959889,2525,88.0,92.13,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689959949,2526,88.0,92.19,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689960009,2527,88.0,92.28,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689960069,2528,88.0,92.39,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689960129,2529,88.0,92.48,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689960189,2530,88.0,92.55,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689960249,2531,88.0,92.6,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689960309,2532,88.0,92.75,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689960369,2533,88.0,92.94,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689960429,2534,88.0,93.14,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689960489,2535,88.0,93.3,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689960549,2536,88.0,93.27,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689960609,2537,88.0,93.3,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689960669,2538,88.0,93.25,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689960729,2539,88.0,93.27,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689960789,2540,88.0,93.2,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689960849,2541,88.0,93.3,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689960909,2542,88.0,93.3,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689960969,2546,87.0,93.34,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689961029,2547,88.0,93.3,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689961089,2548,88.0,93.23,42.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689961149,2549,88.0,93.3,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689961209,2550,88.0,93.23,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689961269,2551,88.0,93.23,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689961329,2552,88.0,93.16,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689961389,2553,88.0,93.16,44.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689961449,2554,88.0,93.16,45.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689961509,2555,88.0,93.18,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689961569,2556,88.0,93.12,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689961629,2557,88.0,93.21,44.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689961689,2558,88.0,93.21,45.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689961749,2559,88.0,93.32,44.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689961809,2560,88.0,93.32,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689961869,2564,88.0,93.39,42.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689961929,2565,88.0,93.43,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689961989,2566,88.0,93.5,44.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689962049,2567,88.0,93.57,44.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689962109,2568,88.0,93.66,44.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689962169,2569,88.0,93.74,44.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689962229,2570,88.0,93.86,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689962289,2571,88.0,93.91,44.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689962349,2572,89.0,93.93,45.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689962409,2573,88.0,94.01,45.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689962469,2574,88.0,94.06,44.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689962529,2575,88.0,94.08,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689962589,2576,89.0,94.11,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689962649,2577,88.0,94.17,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689962709,2578,88.0,94.2,43.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689962717,25,41.0,96.24,57.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689962769,2579,88.0,94.22,42.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689962829,2580,88.0,94.24,42.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689962889,2581,88.0,94.31,41.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689962949,2582,89.0,94.28,40.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689963009,2583,89.0,94.26,41.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689963069,2584,88.0,94.33,41.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689963129,2585,88.0,94.33,40.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689963189,2586,88.0,94.33,40.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689963249,2587,88.0,94.31,40.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689963309,2588,88.0,94.4,39.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689963369,2592,88.0,94.44,39.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689963441,4805,98.0,95.55,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689966317,26,40.0,96.87,55.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689966969,2593,89.0,96.74,39.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689967041,4806,98.0,96.06,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689969917,27,41.0,98.11,53.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689970569,2594,89.0,97.07,35.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689970641,4807,98.0,96.54,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689973517,28,42.0,98.56,52.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689974169,2595,90.0,98.41,36.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689974241,4808,98.0,96.6,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689977117,29,40.0,97.23,50.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689977769,2596,90.0,98.63,35.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689977841,4809,98.0,97.05,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689980717,30,39.0,95.97,50.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689981369,2597,90.0,93.52,36.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689981441,4810,99.0,96.42,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689984317,31,38.0,94.73,50.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689984969,2598,89.0,92.37,40.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689985041,4811,99.0,96.04,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689987917,32,38.0,94.24,50.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689988569,2599,89.0,90.5,36.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689988641,4812,99.0,95.77,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689991517,33,37.0,93.74,51.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689992169,2600,89.0,90.78,46.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689992241,4813,98.0,95.61,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689995117,34,37.0,93.25,52.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689995769,2601,89.0,87.38,46.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689995841,4814,99.0,95.48,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1689998717,35,36.0,92.46,53.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1689999369,2602,88.0,84.36,37.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1689999441,4815,98.0,95.36,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690002317,36,35.0,91.63,54.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1690002969,2603,88.0,84.86,44.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1690003041,4816,99.0,95.28,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690005917,37,34.0,91.04,55.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1690006569,2604,87.0,80.06,46.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1690006641,4817,99.0,94.91,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690009517,38,34.0,90.21,55.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1690010169,2605,87.0,77.57,45.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1690010241,4818,98.0,94.56,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690013117,39,33.0,89.49,55.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1690013769,2606,86.0,73.97,52.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1690013841,4819,98.0,94.24,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690016717,40,35.0,89.27,57.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1690017369,2607,85.0,71.59,54.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1690017441,4820,98.0,93.61,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690020317,41,34.0,88.21,57.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1690020969,2608,84.0,69.51,54.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1690021041,4821,98.0,93.32,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690023917,42,34.0,88.68,57.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1690024569,2609,84.0,67.98,57.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1690024641,4822,98.0,92.64,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690027517,43,34.0,88.52,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1690028169,2610,83.0,66.72,56.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1690028241,4823,98.0,92.73,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690031117,44,35.0,89.78,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1690031769,2611,84.0,66.63,57.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1690031841,4824,98.0,92.06,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1690035369,2612,84.0,69.96,59.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1690035441,4825,98.0,92.33,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0D:15,Inner Cover,1690038969,2613,86.0,78.99,57.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1690039041,4826,98.0,92.98,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690039578,48,35.0,90.48,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690039579,49,35.0,90.48,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690039638,50,35.0,90.55,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690039698,51,35.0,90.59,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690039758,52,35.0,90.64,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690039818,53,35.0,90.71,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690039878,54,35.0,90.82,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690039938,55,35.0,91.0,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690039998,56,35.0,91.09,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690040058,57,35.0,91.14,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690040118,58,35.0,91.23,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690040178,59,35.0,91.27,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690040238,60,35.0,91.34,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690040298,61,35.0,91.38,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690040358,62,35.0,91.4,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690040418,63,35.0,91.41,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690040478,64,35.0,91.49,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690040538,65,35.0,91.58,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690040598,66,35.0,91.66,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690040658,67,35.0,91.74,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690040718,68,35.0,91.76,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690040778,69,35.0,91.83,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690040838,70,35.0,91.88,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690040898,71,35.0,91.97,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690040958,72,35.0,92.03,58.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1690041018,73,35.0,92.06,58.0,nan,nan,nan,nan,nan,nan,nan
