DownloadTimeStamp,UTC_TimeStamp,Local_TimeStamp,Unix_Time,Metric,Temperature,Precipitation_inches,Relative_Humidity,Cloud_Cover,WindSpeed10mAbove_mph,SurfacePressure_millibars, WindDirection_degrees
1715363800,05/12/2022 6:00 PM,05/12/2022 12:00 PM,1652378400,false,51.90,0.00,39.7,26,8.50,873.9,236.4
1715363800,05/12/2022 7:00 PM,05/12/2022 1:00 PM,1652382000,false,54.20,0.00,31.8,36,8.10,873.3,270.8
1715363800,05/12/2022 8:00 PM,05/12/2022 2:00 PM,1652385600,false,55.50,0.00,26.9,20,6.80,873.2,257.8
1715363800,05/12/2022 9:00 PM,05/12/2022 3:00 PM,1652389200,false,57.00,0.00,21.5,0,9.90,872.8,290.5
1715363800,05/12/2022 10:00 PM,05/12/2022 4:00 PM,1652392800,false,57.40,0.00,19.9,0,8.40,872.4,287
1715363800,05/12/2022 11:00 PM,05/12/2022 5:00 PM,1652396400,false,58.70,0.00,20.5,54,7.90,872.1,292.1
1715363800,05/13/2022 12:00 AM,05/12/2022 6:00 PM,1652400000,false,57.70,0.00,21,100,6.80,872.4,300
1715363800,05/13/2022 1:00 AM,05/12/2022 7:00 PM,1652403600,false,56.60,0.00,22.6,100,4.00,872.1,0.6
1715363800,05/13/2022 2:00 AM,05/12/2022 8:00 PM,1652407200,false,55.90,0.00,24.6,49,3.50,871.6,25.1
1715363800,05/13/2022 3:00 AM,05/12/2022 9:00 PM,1652410800,false,53.70,0.00,29.6,59,4.80,871.4,95.3
1715363800,05/13/2022 4:00 AM,05/12/2022 10:00 PM,1652414400,false,49.70,0.00,33.6,5,5.00,871.5,96.2
1715363800,05/13/2022 5:00 AM,05/12/2022 11:00 PM,1652418000,false,48.30,0.00,32.7,0,5.00,872,101.9
1715363800,05/13/2022 6:00 AM,05/13/2022 12:00 AM,1652421600,false,48.10,0.00,34,0,4.20,871.8,98.3
1715363800,05/13/2022 7:00 AM,05/13/2022 1:00 AM,1652425200,false,46.40,0.00,36.6,1,3.10,871.7,137.5
1715363800,05/13/2022 8:00 AM,05/13/2022 2:00 AM,1652428800,false,46.10,0.00,39.3,0,4.50,871.3,129.9
1715363800,05/13/2022 9:00 AM,05/13/2022 3:00 AM,1652432400,false,46.20,0.00,40.5,0,5.50,871.1,145.9
1715363800,05/13/2022 10:00 AM,05/13/2022 4:00 AM,1652436000,false,44.60,0.00,42.3,0,4.40,871.1,124.9
1715363800,05/13/2022 11:00 AM,05/13/2022 5:00 AM,1652439600,false,44.90,0.00,44.1,6,4.80,870.8,107.2
1715363800,05/13/2022 12:00 PM,05/13/2022 6:00 AM,1652443200,false,43.90,0.00,45.5,4,4.70,871,331.4
1715363800,05/13/2022 1:00 PM,05/13/2022 7:00 AM,1652446800,false,45.70,0.00,48.1,64,5.60,871.4,41.5
1715363800,05/13/2022 2:00 PM,05/13/2022 8:00 AM,1652450400,false,52.00,0.00,41.6,87,7.20,871.9,186.7
1715363800,05/13/2022 3:00 PM,05/13/2022 9:00 AM,1652454000,false,54.60,0.00,37.1,55,11.80,872.3,188.2
1715363800,05/13/2022 4:00 PM,05/13/2022 10:00 AM,1652457600,false,58.50,0.00,34.4,65,8.40,872.9,222.2
1715363800,05/13/2022 5:00 PM,05/13/2022 11:00 AM,1652461200,false,59.10,0.00,30.7,26,10.10,872.9,302
1715363800,05/13/2022 6:00 PM,05/13/2022 12:00 PM,1652464800,false,60.10,0.00,31.3,51,8.30,873.1,316
1715363800,05/13/2022 7:00 PM,05/13/2022 1:00 PM,1652468400,false,61.30,0.00,30.7,40,9.40,872.8,304.9
1715363800,05/13/2022 8:00 PM,05/13/2022 2:00 PM,1652472000,false,62.00,0.00,30,14,6.80,872.7,315.1
1715363800,05/13/2022 9:00 PM,05/13/2022 3:00 PM,1652475600,false,62.40,0.00,29.9,66,5.70,872.3,350.5
1715363800,05/13/2022 10:00 PM,05/13/2022 4:00 PM,1652479200,false,64.30,0.00,26.4,99,5.10,871.9,350.3
1715363800,05/13/2022 11:00 PM,05/13/2022 5:00 PM,1652482800,false,66.10,0.00,22.4,93,5.80,871.4,324.6
1715363800,05/14/2022 12:00 AM,05/13/2022 6:00 PM,1652486400,false,66.10,0.00,21.7,57,4.90,871,337.5
1715363800,05/14/2022 1:00 AM,05/13/2022 7:00 PM,1652490000,false,66.50,0.00,19.8,2,4.90,870.3,27.8
1715363800,05/14/2022 2:00 AM,05/13/2022 8:00 PM,1652493600,false,65.40,0.00,22.4,64,4.70,870.1,72
1715363800,05/14/2022 3:00 AM,05/13/2022 9:00 PM,1652497200,false,60.60,0.00,29.6,1,4.30,870.1,76.1
1715363800,05/14/2022 4:00 AM,05/13/2022 10:00 PM,1652500800,false,58.20,0.00,30.1,0,4.60,870.2,76.7
1715363800,05/14/2022 5:00 AM,05/13/2022 11:00 PM,1652504400,false,57.10,0.00,32.9,12,4.50,870.4,89
1715363800,05/14/2022 6:00 AM,05/14/2022 12:00 AM,1652508000,false,55.20,0.00,35.3,44,4.80,870.4,169.2
1715363800,05/14/2022 7:00 AM,05/14/2022 1:00 AM,1652511600,false,54.20,0.00,36,56,2.00,870.5,16.4
1715363800,05/14/2022 8:00 AM,05/14/2022 2:00 AM,1652515200,false,51.50,0.00,42.2,74,2.50,870.6,154.7
1715363800,05/14/2022 9:00 AM,05/14/2022 3:00 AM,1652518800,false,50.50,0.00,48.8,28,2.30,870.4,98.3
1715363800,05/14/2022 10:00 AM,05/14/2022 4:00 AM,1652522400,false,50.10,0.00,47.5,96,3.50,870.6,87.7
1715363800,05/14/2022 11:00 AM,05/14/2022 5:00 AM,1652526000,false,47.10,0.00,62.7,50,4.00,871,346.1
1715363800,05/14/2022 12:00 PM,05/14/2022 6:00 AM,1652529600,false,46.60,0.00,58.2,14,4.60,871.3,310.4
1715363800,05/14/2022 1:00 PM,05/14/2022 7:00 AM,1652533200,false,47.00,0.00,56.8,100,3.50,871.4,296.6
1715363800,05/14/2022 2:00 PM,05/14/2022 8:00 AM,1652536800,false,54.70,0.00,45.9,44,3.60,871.9,35.6
1715363800,05/14/2022 3:00 PM,05/14/2022 9:00 AM,1652540400,false,61.20,0.00,32.5,0,5.00,872,184.4
1715363800,05/14/2022 4:00 PM,05/14/2022 10:00 AM,1652544000,false,66.10,0.00,26.4,0,3.40,872.2,129.7
1715363800,05/14/2022 5:00 PM,05/14/2022 11:00 AM,1652547600,false,70.10,0.00,20.4,0,4.10,872.2,199.1
1715363800,05/14/2022 6:00 PM,05/14/2022 12:00 PM,1652551200,false,71.80,0.00,19.6,0,4.80,872,307.3
1715363800,05/14/2022 7:00 PM,05/14/2022 1:00 PM,1652554800,false,72.70,0.00,21.4,2,6.90,871.6,308.2
1715363800,05/14/2022 8:00 PM,05/14/2022 2:00 PM,1652558400,false,74.30,0.00,19.9,3,8.00,871.3,315
1715363800,05/14/2022 9:00 PM,05/14/2022 3:00 PM,1652562000,false,75.60,0.00,19.6,10,7.00,870.8,304.4
1715363800,05/14/2022 10:00 PM,05/14/2022 4:00 PM,1652565600,false,76.70,0.00,19.7,22,4.00,870.5,323.6
1715363800,05/14/2022 11:00 PM,05/14/2022 5:00 PM,1652569200,false,76.40,0.00,18.1,93,8.90,870.3,314.7
1715363800,05/15/2022 12:00 AM,05/14/2022 6:00 PM,1652572800,false,76.70,0.00,18,100,4.10,869.9,343.9
1715363800,05/15/2022 1:00 AM,05/14/2022 7:00 PM,1652576400,false,76.00,0.00,19,91,3.80,869.5,39.8
1715363800,05/15/2022 2:00 AM,05/14/2022 8:00 PM,1652580000,false,73.70,0.00,21.7,17,3.60,869.9,55
1715363800,05/15/2022 3:00 AM,05/14/2022 9:00 PM,1652583600,false,69.30,0.00,27.3,2,3.60,870.1,102.8
1715363800,05/15/2022 4:00 AM,05/14/2022 10:00 PM,1652587200,false,66.00,0.00,29.1,0,6.10,870.5,89.2
1715363800,05/15/2022 5:00 AM,05/14/2022 11:00 PM,1652590800,false,63.30,0.00,44.5,0,7.80,871.5,326.5
1715363800,05/15/2022 6:00 AM,05/15/2022 12:00 AM,1652594400,false,60.80,0.00,45.7,0,2.00,871.6,202.3
1715363800,05/15/2022 7:00 AM,05/15/2022 1:00 AM,1652598000,false,58.50,0.00,50.8,0,1.90,871.8,284.1
1715363800,05/15/2022 8:00 AM,05/15/2022 2:00 AM,1652601600,false,57.30,0.00,57.4,0,2.00,872.1,222.1
1715363800,05/15/2022 9:00 AM,05/15/2022 3:00 AM,1652605200,false,54.30,0.00,63.3,31,3.50,872.2,199.9
1715363800,05/15/2022 10:00 AM,05/15/2022 4:00 AM,1652608800,false,54.20,0.00,62.8,79,2.40,872.1,184.1
1715363800,05/15/2022 11:00 AM,05/15/2022 5:00 AM,1652612400,false,53.70,0.00,63.5,100,2.10,872.2,182.9
1715363800,05/15/2022 12:00 PM,05/15/2022 6:00 AM,1652616000,false,53.50,0.00,62.7,99,2.10,872.6,186.8
1715363800,05/15/2022 1:00 PM,05/15/2022 7:00 AM,1652619600,false,52.50,0.00,66.6,100,2.80,872.7,168.4
1715363800,05/15/2022 2:00 PM,05/15/2022 8:00 AM,1652623200,false,59.20,0.00,55.2,57,5.20,872.9,193.9
1715363800,05/15/2022 3:00 PM,05/15/2022 9:00 AM,1652626800,false,63.80,0.00,44.7,66,5.30,873,225.9
1715363800,05/15/2022 4:00 PM,05/15/2022 10:00 AM,1652630400,false,66.30,0.00,42,11,4.90,872.6,261.3
1715363800,05/15/2022 5:00 PM,05/15/2022 11:00 AM,1652634000,false,69.00,0.00,38.6,0,4.10,872.5,310.9
1715363800,05/15/2022 6:00 PM,05/15/2022 12:00 PM,1652637600,false,72.20,0.00,33.8,0,4.10,871.9,304
1715363800,05/15/2022 7:00 PM,05/15/2022 1:00 PM,1652641200,false,75.10,0.00,29.9,0,3.80,871.1,306
1715363800,05/15/2022 8:00 PM,05/15/2022 2:00 PM,1652644800,false,76.80,0.00,26.4,0,4.00,870.3,335.9
1715363800,05/15/2022 9:00 PM,05/15/2022 3:00 PM,1652648400,false,79.40,0.00,24.3,0,3.80,869.4,331
1715363800,05/15/2022 10:00 PM,05/15/2022 4:00 PM,1652652000,false,81.30,0.00,22.5,0,3.30,868.5,345.8
1715363800,05/15/2022 11:00 PM,05/15/2022 5:00 PM,1652655600,false,82.20,0.00,21.9,0,4.40,867.7,9.4
1715363800,05/16/2022 12:00 AM,05/15/2022 6:00 PM,1652659200,false,83.30,0.00,20.8,52,4.40,866.9,24.1
1715363800,05/16/2022 1:00 AM,05/15/2022 7:00 PM,1652662800,false,83.60,0.00,18.9,32,5.30,866,8.6
1715363800,05/16/2022 2:00 AM,05/15/2022 8:00 PM,1652666400,false,80.00,0.00,22.6,1,4.80,865.6,8.9
1715363800,05/16/2022 3:00 AM,05/15/2022 9:00 PM,1652670000,false,74.50,0.00,27.6,12,2.60,865.3,1.2
1715363800,05/16/2022 4:00 AM,05/15/2022 10:00 PM,1652673600,false,72.50,0.00,33.7,100,4.20,865.3,215.7
1715363800,05/16/2022 5:00 AM,05/15/2022 11:00 PM,1652677200,false,68.70,0.00,39.4,100,4.50,865.4,206.9
1715363800,05/16/2022 6:00 AM,05/16/2022 12:00 AM,1652680800,false,66.00,0.00,44.3,33,4.20,865,319.5
1715363800,05/16/2022 7:00 AM,05/16/2022 1:00 AM,1652684400,false,64.60,0.00,47.5,42,3.30,864.7,325.8
1715363800,05/16/2022 8:00 AM,05/16/2022 2:00 AM,1652688000,false,64.00,0.00,48.1,8,4.00,864.7,318.2
1715363800,05/16/2022 9:00 AM,05/16/2022 3:00 AM,1652691600,false,62.80,0.00,49.7,6,4.70,864.8,120.3
1715363800,05/16/2022 10:00 AM,05/16/2022 4:00 AM,1652695200,false,61.30,0.00,45.7,0,4.70,864.5,264.7
1715363800,05/16/2022 11:00 AM,05/16/2022 5:00 AM,1652698800,false,58.00,0.00,53.4,5,3.50,864.2,311.2
1715363800,05/16/2022 12:00 PM,05/16/2022 6:00 AM,1652702400,false,57.00,0.00,63,57,5.40,864.3,312.7
1715363800,05/16/2022 1:00 PM,05/16/2022 7:00 AM,1652706000,false,57.60,0.00,63.1,99,4.00,864.3,82.8
1715363800,05/16/2022 2:00 PM,05/16/2022 8:00 AM,1652709600,false,63.60,0.00,48.3,65,2.80,864.7,149.9
1715363800,05/16/2022 3:00 PM,05/16/2022 9:00 AM,1652713200,false,70.60,0.00,34.6,33,1.90,864.7,59.7
1715363800,05/16/2022 4:00 PM,05/16/2022 10:00 AM,1652716800,false,73.20,0.00,32.8,58,2.60,864.8,6.9
1715363800,05/16/2022 5:00 PM,05/16/2022 11:00 AM,1652720400,false,73.00,0.00,36,19,3.70,865.1,298.9
1715363800,05/16/2022 6:00 PM,05/16/2022 12:00 PM,1652724000,false,77.20,0.00,27.7,48,2.40,865,303
1715363800,05/16/2022 7:00 PM,05/16/2022 1:00 PM,1652727600,false,79.90,0.00,23.4,100,5.40,864.5,244
1715363800,05/16/2022 8:00 PM,05/16/2022 2:00 PM,1652731200,false,81.60,0.00,20.4,100,5.80,864,278.2
1715363800,05/16/2022 9:00 PM,05/16/2022 3:00 PM,1652734800,false,83.20,0.00,18.1,100,5.90,863.5,269.1
1715363800,05/16/2022 10:00 PM,05/16/2022 4:00 PM,1652738400,false,83.50,0.00,18.6,34,5.60,863,292.8
1715363800,05/16/2022 11:00 PM,05/16/2022 5:00 PM,1652742000,false,84.30,0.00,17.4,0,7.30,862.5,287.9
1715363800,05/17/2022 12:00 AM,05/16/2022 6:00 PM,1652745600,false,84.60,0.00,17,0,6.80,862.1,303.2
1715363800,05/17/2022 1:00 AM,05/16/2022 7:00 PM,1652749200,false,83.40,0.00,17.3,0,7.90,861.8,320.1
1715363800,05/17/2022 2:00 AM,05/16/2022 8:00 PM,1652752800,false,79.10,0.00,24,1,9.10,862.3,313.2
1715363800,05/17/2022 3:00 AM,05/16/2022 9:00 PM,1652756400,false,72.30,0.00,36.5,0,13.90,863.4,352.7
1715363800,05/17/2022 4:00 AM,05/16/2022 10:00 PM,1652760000,false,70.30,0.00,37.1,3,2.80,863.7,47.3
1715363800,05/17/2022 5:00 AM,05/16/2022 11:00 PM,1652763600,false,68.60,0.00,38.8,43,3.90,864.2,277.5
1715363800,05/17/2022 6:00 AM,05/17/2022 12:00 AM,1652767200,false,66.10,0.00,43.9,97,5.10,864.6,215.9
1715363800,05/17/2022 7:00 AM,05/17/2022 1:00 AM,1652770800,false,64.40,0.00,47.3,100,3.30,864.9,231.7
1715363800,05/17/2022 8:00 AM,05/17/2022 2:00 AM,1652774400,false,63.70,0.00,55.3,99,6.20,864.9,206.1
1715363800,05/17/2022 9:00 AM,05/17/2022 3:00 AM,1652778000,false,62.40,0.00,57.8,100,5.50,865,221.6
1715363800,05/17/2022 10:00 AM,05/17/2022 4:00 AM,1652781600,false,61.90,0.00,54.5,100,5.60,865.3,204.5
1715363800,05/17/2022 11:00 AM,05/17/2022 5:00 AM,1652785200,false,61.60,0.00,61.1,91,2.30,865.7,172.3
1715363800,05/17/2022 12:00 PM,05/17/2022 6:00 AM,1652788800,false,62.50,0.00,59.1,99,3.20,866.2,218.9
1715363800,05/17/2022 1:00 PM,05/17/2022 7:00 AM,1652792400,false,63.50,0.00,52.7,100,6.40,866.5,294.9
1715363800,05/17/2022 2:00 PM,05/17/2022 8:00 AM,1652796000,false,63.30,0.00,59.3,100,3.00,867.4,164.3
1715363800,05/17/2022 3:00 PM,05/17/2022 9:00 AM,1652799600,false,66.30,0.00,46.5,100,6.20,867.9,256.8
1715363800,05/17/2022 4:00 PM,05/17/2022 10:00 AM,1652803200,false,66.30,0.00,43.4,100,1.70,868.7,111.6
1715363800,05/17/2022 5:00 PM,05/17/2022 11:00 AM,1652806800,false,71.40,0.00,37.8,99,1.40,869,154.1
1715363800,05/17/2022 6:00 PM,05/17/2022 12:00 PM,1652810400,false,72.00,0.00,32,100,4.80,869.2,22.1
1715363800,05/17/2022 7:00 PM,05/17/2022 1:00 PM,1652814000,false,72.20,0.00,28.8,98,8.70,869.2,353.7
1715363800,05/17/2022 8:00 PM,05/17/2022 2:00 PM,1652817600,false,71.80,0.00,29.1,100,9.90,869.2,359.8
1715363800,05/17/2022 9:00 PM,05/17/2022 3:00 PM,1652821200,false,67.50,0.00,40,94,11.90,869.6,327.9
1715363800,05/17/2022 10:00 PM,05/17/2022 4:00 PM,1652824800,false,70.60,0.00,35.4,80,4.10,869,145.2
1715363800,05/17/2022 11:00 PM,05/17/2022 5:00 PM,1652828400,false,74.50,0.00,30,100,3.00,868.8,139.2
1715363800,05/18/2022 12:00 AM,05/17/2022 6:00 PM,1652832000,false,74.60,0.00,29.7,100,3.80,868.4,204.9
1715363800,05/18/2022 1:00 AM,05/17/2022 7:00 PM,1652835600,false,75.50,0.00,25.3,50,3.70,868.5,286.9
1715363800,05/18/2022 2:00 AM,05/17/2022 8:00 PM,1652839200,false,75.30,0.00,21.3,7,1.30,868.6,99.9
1715363800,05/18/2022 3:00 AM,05/17/2022 9:00 PM,1652842800,false,69.30,0.00,28.1,0,2.70,868.8,125.6
1715363800,05/18/2022 4:00 AM,05/17/2022 10:00 PM,1652846400,false,65.30,0.00,34.4,0,1.70,869.4,120.7
1715363800,05/18/2022 5:00 AM,05/17/2022 11:00 PM,1652850000,false,62.90,0.00,38.4,0,2.60,870.1,166.8
1715363800,05/18/2022 6:00 AM,05/18/2022 12:00 AM,1652853600,false,60.70,0.00,46.6,0,4.40,870.3,326.3
1715363800,05/18/2022 7:00 AM,05/18/2022 1:00 AM,1652857200,false,58.30,0.00,56.6,0,2.90,870.5,297.5
1715363800,05/18/2022 8:00 AM,05/18/2022 2:00 AM,1652860800,false,58.10,0.00,49.3,0,1.30,870.5,135.3
1715363800,05/18/2022 9:00 AM,05/18/2022 3:00 AM,1652864400,false,56.30,0.00,53.1,0,1.60,870.5,163.2
1715363800,05/18/2022 10:00 AM,05/18/2022 4:00 AM,1652868000,false,54.50,0.00,59.4,0,4.60,870.9,213.4
1715363800,05/18/2022 11:00 AM,05/18/2022 5:00 AM,1652871600,false,53.60,0.00,56,40,2.80,871.2,189
1715363800,05/18/2022 12:00 PM,05/18/2022 6:00 AM,1652875200,false,52.80,0.00,53.1,34,6.30,871.4,216.1
1715363800,05/18/2022 1:00 PM,05/18/2022 7:00 AM,1652878800,false,53.90,0.00,50.9,18,3.90,871.9,95.3
1715363800,05/18/2022 2:00 PM,05/18/2022 8:00 AM,1652882400,false,61.70,0.00,38.5,1,4.90,872.4,161.2
1715363800,05/18/2022 3:00 PM,05/18/2022 9:00 AM,1652886000,false,65.10,0.00,33.7,2,4.90,872.4,208.1
1715363800,05/18/2022 4:00 PM,05/18/2022 10:00 AM,1652889600,false,67.30,0.00,31.1,0,2.90,872.6,288.8
1715363800,05/18/2022 5:00 PM,05/18/2022 11:00 AM,1652893200,false,70.60,0.00,27.2,0,4.00,872.7,279.1
1715363800,05/18/2022 6:00 PM,05/18/2022 12:00 PM,1652896800,false,72.40,0.00,27.6,0,3.00,872.5,323.9
1715363800,05/18/2022 7:00 PM,05/18/2022 1:00 PM,1652900400,false,74.90,0.00,22,0,4.20,871.9,307.2
1715363800,05/18/2022 8:00 PM,05/18/2022 2:00 PM,1652904000,false,76.10,0.00,20.7,0,6.90,871.2,295
1715363800,05/18/2022 9:00 PM,05/18/2022 3:00 PM,1652907600,false,77.30,0.00,20,71,6.10,870.4,304.4
1715363800,05/18/2022 10:00 PM,05/18/2022 4:00 PM,1652911200,false,78.20,0.00,17.7,21,5.80,869.4,306.4
1715363800,05/18/2022 11:00 PM,05/18/2022 5:00 PM,1652914800,false,79.30,0.00,16.6,35,4.60,868.5,320
1715363800,05/19/2022 12:00 AM,05/18/2022 6:00 PM,1652918400,false,78.20,0.00,17.5,87,3.70,867.9,332.1
